'N Sync & Gloria Estefan
'N Sync & Nelly
112 & Foxy Brown
112 & Lil'z
112 & Ludacris
112 & Mase
112 & Super Cat
112 & The Notorious B.I.G.
2 Chainz & Ariana Grande
2 Chainz & Drake
2 Chainz & Jhene Aiko
2 Chainz & Kanye West
2 Chainz & Kendrick Lamar
2 Chainz & Lil Wayne
2 Chainz & Offset
2 Chainz & Pharrell
2 Chainz & Quavo
2 Chainz & Travis Scott
2 Chainz & Trey Songz
2 Chainz & Ty Dolla $ign
2 Chainz & Wiz Khalifa
2 Chainz & YG
2 Hyped Brothers & A Dog
2 Pistols & T-Pain
2 Pistols & Tay Dizm
20 Fingers & Gillette
21 Savage & Future
21 Savage & Metro Boomin
21 Savage & Offset
21 Savage & Quavo
21 Savage & Travis Scott
2Pac & Dramacydal
2Pac & Eric Williams
2Pac & K-Ci And JoJo
2Pac & Mopreme
2Pac & Nate Dogg
2Pac & Notorious B.I.G.
2Pac & Outlawz
2Pac & Radio
2Pac & Stretch
2Pac & Trick Daddy
3LW & Loon
3LW & P. Diddy
3OH!3 & Katy Perry
3OH!3 & Ke$ha
3OH!3 & Neon Hitch
50 Cent & Adam Levine
50 Cent & Akon
50 Cent & Alicia Keys
50 Cent & Dr. Dre
50 Cent & Eminem
50 Cent & Justin Timberlake
50 Cent & Mobb Deep
50 Cent & Nate Dogg
50 Cent & Ne-Yo
50 Cent & Olivia
50 Cent & Timbaland
69 Boyz & Quad City DJ's
6LACK & J. Cole
6ix9ine & A Boogie Wit da Hoodie
6ix9ine & Anuel AA
6ix9ine & Bobby Shmurda
6ix9ine & DJ SPINKING
6ix9ine & Fetty Wap
6ix9ine & Kanye West
6ix9ine & Lil Baby
6ix9ine & Murda Beatz
6ix9ine & Nicki Minaj
6ix9ine & Tory Lanez
6ix9ine & Young Thug
? (Question Mark) & The Mysterians
A Boogie Wit da Hoodie & 21 Savage
A Boogie Wit da Hoodie & 6ix9ine
A Boogie Wit da Hoodie & DJ SPINKING
A Boogie Wit da Hoodie & Juice WRLD
A Boogie Wit da Hoodie & Kodak Black
A Boogie Wit da Hoodie & Lil Uzi Vert
A Boogie Wit da Hoodie & Offset
A Boogie Wit da Hoodie & PnB Rock
A Boogie Wit da Hoodie & Tyga
A Boogie Wit da Hoodie & YoungBoy Never Broke Again
A Great Big World & Christina Aguilera
A Great Big World & FUTURISTIC
A R Rahman & Nicole Scherzinger
A R Rahman & The Pussycat Dolls
A$AP Ferg & Future
A$AP Ferg & Nicki Minaj
A$AP Rocky & 2 Chainz
A$AP Rocky & Drake
A$AP Rocky & Kendrick Lamar
A$AP Rocky & Moby
A$AP Rocky & Rod Stewart x Miguel x Mark Ronson
A$AP Rocky & ScHoolboy Q
A$AP Rocky & Skepta
A$AP Rocky & Skrillex
A-Trak & Milo
A-Trak & Otis
A-Trak & Rich Kidz
AC & DC
Aaliyah & Timbaland
Aaron Lewis & Charlie Daniels
Aaron Lewis & Fred Durst
Aaron Lewis & George Jones
Aaron Lewis & Staind
Ace Hood & Chris Brown
Ace Hood & Future
Ace Hood & Rick Ross
Ace Hood & Trey Songz
Action Bronson & Chance The Rapper
Adam Clayton & Larry Mullen
Adam Faith & The Roulettes
Adam Levine & Javier Colon
Adam Levine & Tony Lucca
Afrika Bambaataa & The Soul Sonic Force
Afrojack & Chris Brown
Afrojack & Eva Simons
Afrojack & Wrabel
Agnetha Faltskog & Peter Cetera
Akon & Colby O'Donis
Akon & Eminem
Akon & Kardinal Offishall
Akon & Lil Wayne
Akon & Snoop Dogg
Akon & Styles P.
Akon & Sweet Rush
Akon & Young Jeezy
Al Brown's Tunetoppers & Cookie Brown
Al Greene & The Soul Mate's
Alabama & 'N Sync
Alan Jackson & Jimmy Buffett
Alec Benjamin & Alessia Cara
Alesso & Tove Lo
Alexander O'Neal & Cherrelle
Alicia Keys & Miguel
Alicia Keys & Nicki Minaj
Alicia Keys & Tony! Toni! Tone!
Alison Krauss & Union Station
Alive & Kicking
Allure & 112
Allure & NAS
Alton McClain & Destiny
Alvin And The Chipmunks & Chris Classic
Alvin Cash & The Crawlers
Alvin Cash & The Registers
Aly & AJ
Amii Stewart & Johnny Bristol
Amy Grant & Vince Gill
Andre Previn & David Rose
Andre Williams & His Orch.
Andrew Seeley & Vanessa Anne Hudgens
Andy & David Williams
Andy Gibb & Olivia Newton-John
Andy Gibb & Victoria Principal
Andy Williams & the St. Charles Borromeo Choir
Angel City & Lara McAllen
Angels & Airwaves
Angie Martinez & Kelis
Angie Martinez & Lil' Mo
Angie Martinez & Sacario
Anita & Th' So-And-So's
Anita Cochran & Steve Wariner
Ann Wilson & Robin Zander
Annette & The Afterbeats
Annie Lennox & Al Green
Anthony & The Imperials
Antoine Dodson & Kelly Dodson
Antoine Dodson & The Gregory Brothers
Anuel AA & Daddy Yankee
Anuel AA & J Balvin
Anuel AA & Karol G
Anuel AA & Ozuna
Anuel AA & Romeo Santos
Apocalyptica & Adam Gontier
Apollo & Tom Parker
April Stevens & Nino Tempo
Archie Bell & The Drells
Aretha Franklin & Elton John
Aretha Franklin & George Benson
Aretha Franklin & George Michael
Aretha Franklin & James Cleveland
Aretha Franklin & The Dixie Flyers
Aretha Franklin & The Ray Bryant Combo
Aretha Franklin & The Southern Californ
Aretha Franklin & Whitney Houston
Ariana Grande & Big Sean
Ariana Grande & Future
Ariana Grande & Iggy Azalea
Ariana Grande & John Legend
Ariana Grande & Lana Del Rey
Ariana Grande & Lil Wayne
Ariana Grande & Mac Miller
Ariana Grande & Miley Cyrus
Ariana Grande & Nathan Sykes
Ariana Grande & Nicki Minaj
Ariana Grande & Social House
Ariana Grande & The Weeknd
Ariana Grande & Victoria Monet
Ariana Grande & Zedd
Arianna & Pitbull
Armin van Buuren & Trevor Guthrie
Art Garfunkel & James Taylor
Art Garfunkel & Paul Simon
Art Of Noise & Max Headroom
Arthur Baker & Nikeeta
Ashford & Simpson
Ashlee Simpson & Tom Higgenson
Ashley Tisdale & Lucas Grabeel
Ashton Gardner & Dyke
Auburn & Iyaz
August Alsina & Trinidad James
Austin Mahone & Pitbull
Avant & KeKe Wyatt
Aventura & Don Omar
Avicii & Aloe Blacc
Avril Lavigne & Chad Kroeger
Ayo & Teo
Az Yet & Peter Cetera
B-Rock & The Bizz
B. Bumble & The Stingers
B.G. & Baby
B.G. & Juvenile
B.G. & Lil' Wayne
B.G. & Mannie Fresh
B.G. & Turk
B.o.B & 2 Chainz
B.o.B & Andre 3000
B.o.B & Bruno Mars
B.o.B & Hayley Williams
B.o.B & Juicy J
B.o.B & Lil Wayne
B.o.B & Playboy Tre
B.o.B & Priscilla
B.o.B & Rivers Cuomo
B.o.B & T.I.
B.o.B & Taylor Swift
B.o.B & Trey Songz
B2K & Fabolous
B2K & P. Diddy
BLACKstreet & Blinky Blink
BLACKstreet & Dr. Dre
BLACKstreet & Janet
BLACKstreet & Mase
BLACKstreet & Mya
BLACKstreet & Ol' Dirty Bastard
BLACKstreet & Slash
BTS & Desiigner
BTS & Halsey
BTS & Lauv
BTS & Nicki Minaj
Baby & Clipse
Baby & P. Diddy
Baby Bash & Akon
Baby Bash & Frankie J
Baby Bash & Sean Kingston
Baby Bash & T-Pain
Baby Boy Da Prince & Lil Boosie
Baby Jane & The Rockabyes
Babyface & Howard Hewett
Babyface & Jeffrey Daniels
Babyface & Jody Watley
Babyface & LL Cool J
Babyface & Toni Braxton
Bad Bunny & Drake
Bad Bunny & Tainy
Bad Meets Evil & Bruno Mars
Baha Men & Imani Coppola
Bandit Gang Marco & Dro
Barbara & The Browns
Barbra Streisand & Barry Gibb
Barbra Streisand & Bryan Adams
Barbra Streisand & Don Johnson
Barbra Streisand & Donna Summer
Barbra Streisand & Kim Carnes
Barbra Streisand & Neil Diamond
Barry & The Tamerlanes
Barry Manilow & Kid Creole
Barry Manilow & The Coconuts
Batdorf & Rodney
Bazzi & Camila Cabello
BeBe & CeCe Winans
BeBe & Mavis Staples
Beanie Sigel & Freeway
Beastie Boys & Nas
Bebe Rexha & Florida Georgia Line
Becky G & Bad Bunny
Becky G & Natti Natasha
Beenie Man & Chevelle Franklyn
Beenie Man & Janet
Beenie Man & Ms. Thing
Beenie Man & Mya
Bell & James
Bella Thorne & Zendaya
Belly & The Weeknd
Benny Blanco & Halsey
Benny Blanco & Khalid
Betty Everett & Jerry Butler
Beyonce & Andre 3000
Beyonce & Blue Ivy Carter
Beyonce & Childish Gambino
Beyonce & Drake
Beyonce & JAY-Z
Beyonce & Jack White
Beyonce & James Blake
Beyonce & Jay Z
Beyonce & Kendrick Lamar
Beyonce & Lady Gaga
Beyonce & Nicki Minaj Or Chimamanda Ngozi Adichie
Beyonce & Oumou Sangare
Beyonce & SAINt JHN
Beyonce & Sean Paul
Beyonce & Shakira
Beyonce & Slim Thug
Beyonce & The Weeknd
Beyonce & Wizkid
Bhad Bhabie & Lil Yachty
Big & Rich
Big Bub & Heavy D
Big Bub & Queen Latifah
Big Daddy Kane & K. Anderson
Big Daddy Kane & L. Williams
Big Daddy Kane & Spinderella
Big Dee Irwin & Little Eva
Big Punisher & Donell Jones
Big Punisher & Joe
Big Sean & 21 Savage
Big Sean & A$AP Ferg
Big Sean & Chris Brown
Big Sean & Drake
Big Sean & E-40
Big Sean & Eminem
Big Sean & Hit-Boy
Big Sean & Jeremih
Big Sean & Jhene Aiko
Big Sean & John Legend
Big Sean & Kanye West
Big Sean & Lil Wayne
Big Sean & Metro Boomin
Big Sean & Migos
Big Sean & Nicki Minaj
Big Sean & Roscoe Dash
Big Sean & Travis Scott
Big Sean & Ty Dolla $ign
Big Sean & Wiz Khalifa
Big Tymers & Boo
Big Tymers & Gotti
Big Tymers & R. Kelly
Big Tymers & Tateeze
Bill Deal & The Rhondels
Bill Engvall & Tritt
Bill Medley & Jennifer Warnes
Billie Eilish & Khalid
Billy & Lillie
Billy & The Beaters
Billy Butler & The Chanters
Billy J. Kramer & The Dakotas
Billy Joe & The Checkmates
Billy Joel & Ray Charles
Billy Lawrence & MC Lyte
Billy Preston & Syreeta
Billy Ray Cyrus & Miley Cyrus
Billy Thunderkloud & The Chieftones
Billy Vera & Judy Clay
Billy Vera & The Beaters
Bingo Boys & Princessa
Birdman & Drake
Birdman & Lil Wayne
Birdman & Nicki Minaj
Blake Shelton & Ashley Monroe
Blake Shelton & Dia Frampton
Blake Shelton & Friends
Blake Shelton & Gwen Sebastian
Blake Shelton & Gwen Stefani
Blake Shelton & Pistol Annies
Blake Shelton & Trace Adkins
Blinky & Edwin Starr
BlocBoy JB & Drake
Blu Cantrell & Sean Paul
Blueface & Rich The Kid
Bob & Doug McKenzie
Bob Dylan & The Band
Bob Seger & The Silver Bullet Band
Bobbie Gentry & Glen Campbell
Bobby Brackins & Ray J
Bobby Moore Rhythm Aces & Chico
Bobby Rydell & Chubby Checker
Bobby Taylor & The Vancouvers
Bobby V & Yung Joc
Bobby Valentino & Timbaland
Bobby Vee & The Crickets
