'N Sync & Gloria Estefan
'N Sync & Nelly
112 & Foxy Brown
112 & Lil'z
112 & Ludacris
112 & Mase
112 & Super Cat
112 & The Notorious B.I.G.
Migos & Travis Scott & Ty Dolla $ign & Big Sean
Nicki Minaj & Drake & Lil Wayne & Chris Brown
